"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TPTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME","TVAL_RET"
"4421",31,2022,46981681009922,3,101,12,31733.1881267749,33,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3303,"No","No","No",42,39636,"yes","full time",3460000
"4422",11,2021,46981681012321,4,101,12,18260.9669479463,59,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",6954,"Yes","Yes","Yes",37,83448,"yes","full time",53000
"4423",11,2021,46981681059321,4,101,12,7617.43582320162,42,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",3476,"No","No","No",40,41712,"yes","full time",0
"4424",11,2022,46981681059322,3,101,12,11066.0331871893,49,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2607,"No","No","No",40,31284,"yes","full time",0
"4425",11,2022,46981681059322,3,102,12,11001.447800193,23,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2433,"No","No","No",40,29196,"yes","full time",0
"4426",11,2022,46981681059322,3,103,12,11652.5123272217,27,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2503,"No","No","No",40,30036,"yes","full time",0
"4427",11,2022,46981681059322,3,104,12,11066.0331871893,50,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3146,"No","No","No",40,37752,"yes","full time",10000
"4428",11,2024,46981681069624,1,102,12,8895.67826780012,36,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",13788,"Yes","Yes","Yes",40,165456,"yes","full time",106000
"4429",11,2023,46981681617423,2,101,12,4913.99768526092,75,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4116,"No","No","No",20,49392,"no","part time",0
"4430",11,2024,46981681690524,1,101,12,9357.55025404487,54,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",8348,"Yes","Yes","Yes",43,100176,"yes","full time",26700
"4431",11,2024,46981681690524,1,103,12,12267.044583081,16,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2281,"No","No","No",16,27372,"no","part time",0
"4432",11,2024,46981682408024,1,101,12,8269.75898993187,31,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2507,"No","No","No",40,30084,"yes","full time",0
"4433",11,2024,46981682408024,1,103,12,4295.01238018148,59,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2607,"No","No","No",40,31284,"yes","full time",0
"4434",11,2024,46981682408024,1,104,12,7466.39111809443,30,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",1024,"No","No","No",40,12288,"yes","full time",1000
"4435",11,2023,46981682425523,2,101,12,14373.4541030417,27,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4847,"Yes","Yes","Yes",40,58164,"yes","full time",7000
"4436",11,2022,46981682439222,3,102,12,15168.4561823194,44,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4436,"Yes","Yes","Yes",20,53232,"yes","part time",500
"4437",21,2021,46981682458521,4,101,12,14605.2290939829,54,"Some college","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",20155,"Yes","Yes","Yes",22,241860,"yes","part time",2535000
"4438",11,2023,46981682475723,2,101,12,6042.16901792811,66,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",1629,"No","No","No",32,19548,"no","part time",0
"4439",11,2022,46981682488022,3,101,12,7181.40287174977,42,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1671,"No","No","No",20,20052,"yes","part time",0
"4440",11,2022,46981682488022,3,102,12,8566.37554948499,43,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",692,"No","No","No",68,8304,"yes","full time",0
"4441",21,2023,46981684914023,2,102,12,3449.55954117872,58,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",3259,"No","No","No",5,39108,"yes","part time",3000
"4442",21,2023,46981684914023,2,203,12,4802.62982480158,27,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7266,"No","No","No",40,87192,"yes","full time",0
"4443",21,2021,46981686009721,4,101,12,11535.4901808606,54,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3297,"Yes","Yes","Yes",40,39564,"yes","full time",16100
"4444",21,2021,46981686009721,4,102,12,18029.9840605154,26,"Some college","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",2377,"No","No","No",68,28524,"yes","full time",0
"4445",21,2021,46981686009721,4,103,12,16404.5275544202,25,"Bachelor's degree or higher","Female","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",26940,"No","No","No",40,323280,"yes","full time",0
"4446",11,2024,46981686108024,1,101,12,7531.90333533513,46,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2543,"No","No","No",32,30516,"yes","part time",0
"4447",11,2022,46981686134422,3,101,12,14966.6516487307,62,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",1938,"Yes","No","No",12,23256,"yes","part time",525000
"4448",11,2024,46981686184024,1,101,12,4454.48462128878,57,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",32589,"No","No","No",30,391068,"yes","part time",0
"4449",11,2024,46981686184024,1,103,12,4643.31163805435,40,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",4891,"Yes","Yes","No",50,58692,"yes","full time",51260
"4450",11,2024,46981686184024,1,104,12,5231.32458520664,32,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",8834,"Yes","Yes","No",40,106008,"yes","full time",1470
"4451",11,2023,46981691174823,2,102,12,8795.74757109846,71,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",11052,"No","No","No",40,132624,"no","full time",0
"4452",11,2021,46981691179121,4,102,12,11415.4975455022,48,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3760,"Yes","Yes","Yes",40,45120,"yes","full time",4320
"4453",11,2021,46981691179121,4,103,12,11769.2204025057,26,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3760,"Yes","Yes","Yes",40,45120,"yes","full time",4320
"4454",11,2021,46981691179121,4,104,12,11940.3362372905,23,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1838,"No","No","No",40,22056,"yes","full time",0
"4455",11,2024,46981692598824,1,101,12,7248.87503197418,50,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4596,"No","No","No",45,55152,"yes","full time",0
"4456",11,2024,46981692598824,1,102,12,7248.87503197418,50,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4178,"No","No","No",55,50136,"yes","full time",0
"4457",11,2024,46981692598824,1,103,12,6984.53124325042,22,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2607,"No","No","No",32,31284,"yes","part time",0
"4458",11,2024,46981692598824,1,104,12,7045.33064756624,21,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2173,"No","No","No",32,26076,"yes","part time",0
"4459",11,2024,46981692598824,1,105,12,6435.73067586073,18,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1086,"No","No","No",24,13032,"yes","part time",0
"4460",11,2022,46986002132422,3,101,12,18710.7524627095,44,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7995,"Yes","Yes","Yes",40,95940,"yes","full time",50000
"4461",11,2022,46986002132422,3,103,12,18710.7524627095,33,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2281,"No","No","No",25,27372,"yes","part time",0
"4462",11,2024,46986003463024,1,101,12,5565.91824859518,38,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",11090,"Yes","Yes","Yes",40,133080,"yes","full time",35000
"4463",11,2024,46986003463024,1,102,12,5565.91824859518,38,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",9115,"Yes","Yes","Yes",40,109380,"yes","full time",27500
"4464",11,2024,46986003713424,1,102,12,5778.85768932326,29,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12534,"No","No","No",40,150408,"yes","full time",0
"4465",11,2024,46986003774624,1,101,12,5178.31407480237,39,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",16545,"Yes","No","No",50,198540,"yes","full time",3500
"4466",11,2024,46986003774624,1,102,12,5178.31407480237,38,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4512,"No","No","No",40,54144,"yes","full time",0
"4467",11,2024,46986003774624,1,103,12,4949.73064381215,17,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",1000,"No","No","No",30,12000,"no","part time",0
"4468",31,2022,46986003789422,3,101,12,16615.2609527285,35,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7074,"Yes","Yes","Yes",40,84888,"yes","full time",6000
"4469",11,2022,46986003793322,3,102,12,10787.5122151369,73,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",24056,"Yes","Yes","Yes",68,288672,"no","full time",1580000
"4470",11,2022,46986004311622,3,101,12,6841.03566393032,65,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5214,"Yes","Yes","Yes",40,62568,"yes","full time",18600
"4471",11,2022,46986004311622,3,102,12,16534.2597123036,63,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3667,"Yes","Yes","Yes",40,44004,"yes","full time",38700
"4472",21,2023,46986004329723,2,101,12,13072.1203859766,22,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",1826,"No","No","No",24,21912,"yes","part time",0
"4473",11,2023,46986004354723,2,101,12,1514.09664089481,67,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",11538,"Yes","Yes","Yes",45,138456,"no","full time",301000
"4474",11,2023,46986004354723,2,102,12,1514.09664089481,70,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8059,"Yes","Yes","Yes",45,96708,"no","full time",244960
"4475",11,2023,46986004354723,2,103,12,4047.15457631486,35,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3650,"No","No","No",40,43800,"yes","full time",0
"4476",11,2023,46986004354723,2,104,12,4579.18950683156,25,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2228,"No","No","No",35,26736,"yes","full time",0
"4477",11,2024,46986004355324,1,101,12,6921.96570144496,20,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4718,"No","No","No",40,56616,"yes","full time",0
"4478",11,2024,46986004361324,1,101,12,5021.92352660257,47,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",7696,"Yes","Yes","Yes",44,92352,"yes","full time",100000
"4479",11,2024,46986004361324,1,103,12,6466.40596099751,19,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",1374,"No","No","No",18,16488,"yes","part time",0
